# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170601-20170618
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
CEA an 'outsider-insider' giving valued advice: Arun Jaitley,6977713,5,5,0,0.00
Centre brings in new safeguards following cases of Aadhaar data leaks on government websites,2097576,5,5,0,0.00
Centre brings in new safeguards following cases of Aadhaar data leaks on government websites,3269178,5,5,0,0.00
Centre brings in new safeguards following cases of Aadhaar data leaks on government websites,6927379,5,5,0,0.00
Centre brings in new safeguards following cases of Aadhaar data leaks on government websites,6927455,5,5,0,0.00
Centre proposes to defer e-way bill under GST citing lack of software,4393536,5,5,0,0.00
"Chicken demand, price rise amid beef controversy: Assocham",4886937,5,5,0,0.00
Council to meet on Saturday to finalise GST rate on gold,216996,5,5,0,0.00
Crop planting picks up pace as monsoon boosts sentiment,6966103,5,5,0,0.00
"Dovish now, RBI may cut rate in August if monsoon is good: BofAML",6951147,5,5,0,0.00
Dry fruits industry petitions PM Modi to exempt them under GST,3460612,5,5,0,0.00
Dry fruits industry petitions PM Modi to exempt them under GST,6913811,5,5,0,0.00
"Economy headed for consolidation, says RBI survey",6962817,5,5,0,0.00
Farmer strike forces Maharashtra government to lift stock limit on pulses,4393536,5,5,0,0.00
Farmers ask Government to roll back 5% GST on raw tobacco,6989117,5,5,0,0.00
Farmers can opt for multiple crops to escape glut crisis,5037473,5,5,0,0.00
"FDI has jumped to $61,724 bn from $34,487 bn: Narendra Modi",2097576,5,5,0,0.00
"Fiscal deficit at 3.5 per cent in FY17, spending gathers pace",6915103,5,5,0,0.00
"Fiscal deficit at 3.5 per cent in FY17, spending gathers pace",6922527,5,5,0,0.00
"FM Arun Jaitley to review performance of PSBs, financial institutions",6963483,5,5,0,0.00
"FM Arun Jaitley to review performance of PSBs, financial institutions",6971753,5,5,0,0.00
"FM Arun Jaitley to review performance of PSBs, financial institutions",6971815,5,5,0,0.00
"Foodgrains, milk, veggies to be up to 5 per cent cheaper under GST",1236672,5,5,0,0.00
"Foodgrains, milk, veggies to be up to 5 per cent cheaper under GST",727564,5,5,0,0.00
Forex reserves at life-time high of $381.167 bn,6980071,5,5,0,0.00
Four telecom firms meet government panel to discuss sector's health,4393536,5,5,0,0.00
"GDP to accelerate by 0.75 pc in FY18, says CEA",740078,5,5,0,0.00
"Gold costlier under GST; apparel, biscuits, footwear cheaper",2097576,5,5,0,0.00
"Gold costlier under GST; apparel, biscuits, footwear cheaper",3115964,5,5,0,0.00
"Gold costlier under GST; apparel, biscuits, footwear cheaper",3657240,5,5,0,0.00
Gold imports surge four-fold to 103 tonnes in May: GFMS,4886937,5,5,0,0.00
Gold imports surge four-fold to 103 tonnes in May: GFMS,6953077,5,5,0,0.00
Good news for for India Inc as GST Council may consider raising input tax credit,2060554,5,5,0,0.00
Good news for for India Inc as GST Council may consider raising input tax credit,6463555,5,5,0,0.00
Good news for India Inc as GST Council may consider raising input tax credit,6930981,5,5,0,0.00
"Government increases MSP of pulses, oil-seeds and cotton to support farmers amid price fall",4308254,5,5,0,0.00
Government looks to tweak financing model for skilling in favour of private companies,6283309,5,5,0,0.00
"Government plans more SBI-like mergers, India may soon have another global-sized bank",1957050,5,5,0,0.00
"Government plans more SBI-like mergers, India may soon have another global-sized bank",2097576,5,5,0,0.00
Government plans to clear FDI proposals in 8-10 weeks,6735549,5,5,0,0.00
Government to soon clear Amazon's FDI in food retail: Harsimrat Kaur Badal,2097576,5,5,0,0.00
GST anti-profiteering body may lack enough muscle,4393536,5,5,0,0.00
"GST Council clears rules, states agree to July 1 rollout",6935141,5,5,0,0.00
"GST Council fixes tax rates for gold, textiles, footwear",2097576,5,5,0,0.00
"GST Council fixes tax rates for gold, textiles, footwear",3115964,5,5,0,0.00
"GST Council fixes tax rates for gold, textiles, footwear",5457501,5,5,0,0.00
GST Council gives relaxation of 2 months for filing of GST returns,216996,5,5,0,0.00
GST Council June 18 meet: Here are the key decisions taken today,216996,5,5,0,0.00
"GST exemption withdrawn for hospital equipment, Export Oriented Units",6949299,5,5,0,0.00
GST return filing: Excel sheet format to come on June 25,2771498,5,5,0,0.00
GST return filing: Excel sheet format to come on June 25,3115964,5,5,0,0.00
GST rollout from July 1 will have serious problems: Amit Mitra,2097576,5,5,0,0.00
GST rollout from July 1 will have serious problems: Amit Mitra,6940629,5,5,0,0.00
GST rollout preparations take off on war footing,6967895,5,5,0,0.00
GST to help in better description of GDP: T C A Anant,216996,5,5,0,0.00
GST will give more credit to exporters: DGFT,6783609,5,5,0,0.00
"GST, NPA resolution to improve India's credit profile, says Moody's Investors Service",6922527,5,5,0,0.00
GST: CBEC set to be Central Board of Indirect Taxes and Customs,3673652,5,5,0,0.00
GST: CBEC set to be Central Board of Indirect Taxes and Customs,4393536,5,5,0,0.00
GST: Imported goods may turn costlier,2097576,5,5,0,0.00
"GSTN meets service providers, assures timely release of interface software",6972847,5,5,0,0.00
"How 15,080 profitable firms paid no tax in 2015-16",2097576,5,5,0,0.00
"How 15,080 profitable firms paid no tax in 2015-16",4393536,5,5,0,0.00
"How 15,080 profitable firms paid no tax in 2015-16",5457501,5,5,0,0.00
"How this monetary policy brought simmering tension between RBI, government to the fore",6812411,5,5,0,0.00
"In a first, India to put dedicated cell to promote Russian investments",3176834,5,5,0,0.00
"In a first, India to put dedicated cell to promote Russian investments",6875417,5,5,0,0.00
"Income Tax department warns against cash dealings of Rs 2 lakh, seeks tip-off",216996,5,5,0,0.00
"Income Tax department warns against cash dealings of Rs 2 lakh, seeks tip-off",3115964,5,5,0,0.00
"Income Tax department warns against cash dealings of Rs 2 lakh, seeks tip-off",4726303,5,5,0,0.00
"Income tax mop-up begins on strong footing, up 26.2% till date",4393536,5,5,0,0.00
India Inc disappointed as RBI keeps rates unchanged,6812411,5,5,0,0.00
India Inc prepared for GST rollout from July 1: CII,216996,5,5,0,0.00
India signs $39 million pact with World Bank for Assam project,2097576,5,5,0,0.00
India to set up four think tanks to get help on trade talks,172950,5,5,0,0.00
India to set up four think tanks to get help on trade talks,6812411,5,5,0,0.00
"India, Spain sign 7 agreements, decide to widen defence ties",4443014,5,5,0,0.00
India's GST launch spawns tech cottage industry for compliance,6735549,5,5,0,0.00
India's Q2 economy will be better than Q1: Nomura,172950,5,5,0,0.00
India's Q2 economy will be better than Q1: Nomura,767344,5,5,0,0.00
India's retail inflation eases to lowest since 2012,4393536,5,5,0,0.00
India's retail inflation eases to lowest since 2012,6984383,5,5,0,0.00
India's sea food exports up 23 per cent at to $5.78 bn in 2016-17,6953663,5,5,0,0.00
Indian exports to China rises sharply in first four months,2611364,5,5,0,0.00
"Indian smart cities can become lighthouses for world, says London School of Economics",2060554,5,5,0,0.00
"Indian smart cities can become lighthouses for world, says London School of Economics",2097576,5,5,0,0.00
"Indian smart cities can become lighthouses for world, says London School of Economics",4726303,5,5,0,0.00
Israeli company to give technical tips to Punjab farmers,2097576,5,5,0,0.00
"Khadi yarn, Gandhi topi, national flag exempt from GST",6935989,5,5,0,0.00
"Laundering suspicions turn tax lens on NBFCs, cooperative banks",5457501,5,5,0,0.00
Leather exporters want buffaloes out of slaughter ban list,3157708,5,5,0,0.00
Milk shortages may increase as farmer strike intensifies in Maharashtra,2060554,5,5,0,0.00
Milk shortages may increase as farmer strike intensifies in Maharashtra,2097576,5,5,0,0.00
Modi's 'drastic reformist drives' help China regain fastest-growing economy tag: Beijing daily,2679692,5,5,0,0.00
MPC's action sets stage for another saga of government-RBI duel,3136196,5,5,0,0.00
MPC's action sets stage for another saga of government-RBI duel,6969317,5,5,0,0.00
MPC's action sets stage for another saga of government-RBI duel,6991861,5,5,0,0.00
Nearly 3 lakh companies likely to face strict government action,5457501,5,5,0,0.00
Need to firewall systems to counter cyber risks around GST: Experts,216996,5,5,0,0.00
"Niti Aayog to merge vision document, strategy paper",6614465,5,5,0,0.00
No buys from countries that block desi suppliers,6735549,5,5,0,0.00
No IGST on imports under export promotion schemes,4886937,5,5,0,0.00
"No reason to defer July 1 GST roll-out, says Arun Jaitley",1725350,5,5,0,0.00
"No reason to defer July 1 GST roll-out, says Arun Jaitley",6946981,5,5,0,0.00
"No rift with Reserve Bank of India, say senior government officials",4393536,5,5,0,0.00
"Now, ministries to clear foreign investment proposals",4393536,5,5,0,0.00
"One nation, one tax department: I-T takes cue from GST",3115964,5,5,0,0.00
Over 1 crore trained by MSDE since Skill India launch: Rajiv Pratap Rudy,4204234,5,5,0,0.00
Over 4.5 lakh tea workers in Bengal to go on strike,6963237,5,5,0,0.00
"Palm oil import rises 21.58 per cent to 7,99,346 tonnes in May",2097576,5,5,0,0.00
Pass on GST benefit to consumers,2406882,5,5,0,0.00
"PM Modi points to FDI jump, says India a bright spot in global economy",3115964,5,5,0,0.00
"PM Modi points to FDI jump, says India a bright spot in global economy",6812411,5,5,0,0.00
Pre-GST discounts: A mega list of how much is off on what,3012662,5,5,0,0.00
Private players to boost governments housing scheme under PMAY initiative,3012662,5,5,0,0.00
RBI appoints S. Ganesh Kumar as new Executive Director,6285167,5,5,0,0.00
RBI directs bank branches to comply with PPO order,5457501,5,5,0,0.00
RBI has identified large stressed accounts for resolution,3735848,5,5,0,0.00
RBI identifies 12 accounts with 25 per cent of bank NPAs for insolvency,4393536,5,5,0,0.00
RBI introduces new Rs 500 currency. Here's what's different in new notes,4393536,5,5,0,0.00
RBI introduces new Rs 500 currency. Here's what's different in new notes,4886937,5,5,0,0.00
RBI introduces new Rs 500 currency. Here's what's different in new notes,6989117,5,5,0,0.00
RBI lowers growth forecast to 7.3% for FY18,3032748,5,5,0,0.00
RBI maintains status quo keeps key policy rates unchanged,1725350,5,5,0,0.00
"RBI to keep policy rate unchanged on June 7, say experts",6940629,5,5,0,0.00
RBI: Note ban didn't impact growth; need clarity on inflation,6812411,5,5,0,0.00
Reducing the perishable component can prevent a price crash due to a bumper crop,7012645,5,5,0,0.00
Reducing the perishable component can prevent a price crash due to a bumper crop,7016755,5,5,0,0.00
Scientist who developed GM Mustard hopeful of government's nod,6948153,5,5,0,0.00
Several factors responsible for decline in GDP growth: Arun Jaitley,6923957,5,5,0,0.00
Shaktikanta Das retires as Economic Affairs Secretary,3054298,5,5,0,0.00
Substantial homework needed before GST rollout,727564,5,5,0,0.00
Successful Demonetisation will help up revenues in long run: World Bank,6940807,5,5,0,0.00
Sugar lobby seeks import duty hike as global prices fall,2097576,5,5,0,0.00
Sugar lobby seeks import duty hike as global prices fall,2214018,5,5,0,0.00
Tax sops may top agenda at telecom meet,6945825,5,5,0,0.00
Telcos seek government's intervention for lower GST slabs,4393536,5,5,0,0.00
"Telecom industry leaders to meet Arun Jaitley, Manoj Sinha on June 22",2097576,5,5,0,0.00
"Telecom industry leaders to meet Arun Jaitley, Manoj Sinha on June 22",760226,5,5,0,0.00
"Telecom subscriber base crosses 1,198 million in April",3673652,5,5,0,0.00
There are 160 reasons India won't escape GST chaos,6285167,5,5,0,0.00
Tough to accept GST in this form: Amit Mitra,740078,5,5,0,0.00
Tower companies plead to be part of government panel discussions on telecom woes,4393536,5,5,0,0.00
Trade gap widens to 30-month high in May,4393536,5,5,0,0.00
Traders can e-verify GST registration application via OTP,3054298,5,5,0,0.00
Traders can e-verify GST registration application via OTP,3115964,5,5,0,0.00
Traders can e-verify GST registration application via OTP,4393536,5,5,0,0.00
TRAI floats consultation paper on data speeds in broadband plans,216996,5,5,0,0.00
Two mega food parks to come up in Kerala at an outlay of Rs 250 crore,1957050,5,5,0,0.00
UIDAI asks agencies to prioritise mobile updation for GST,216996,5,5,0,0.00
UK election outcome to increase risks for India Inc: Assocham,4048892,5,5,0,0.00
"Why, despite bountiful harvest, India's farmers are in despair",22,5,5,0,0.00
"With GST, airlines might face taxation air pockets",1957050,5,5,0,0.00
World Bank projects 7.2 per cent growth rate for India in 2017,6940953,5,5,0,0.00
World Bank projects 7.2 per cent growth rate for India in 2017,6945825,5,5,0,0.00
,,960,910,0,0.00

Day Index,Total Events
01/06/2017,"1,233"
02/06/2017,"1,416"
03/06/2017,"1,274"
04/06/2017,"1,108"
05/06/2017,"1,113"
06/06/2017,"1,152"
07/06/2017,"1,182"
08/06/2017,"1,246"
09/06/2017,"1,277"
10/06/2017,"1,284"
11/06/2017,"1,134"
12/06/2017,"1,162"
13/06/2017,"1,123"
14/06/2017,"1,113"
15/06/2017,964
16/06/2017,"1,067"
17/06/2017,"1,043"
18/06/2017,977
,"20,868"
